temp,hum,atm,speed
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
18,82,1007,1.5
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
19,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
20,82,1007,2.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
21,77,1006,3.6
